index,dx,dy,dz,Bx,By,Bz,Bmod,
1260.0,0.0,0.0,10.0,427.96,24.650000000000002,10.86,428.806860602766,
1261.0,0.0,0.0,10.0,428.16,24.529999999999998,10.660000000000002,428.99457117777143,
1262.0,0.0,0.0,10.0,428.39000000000004,24.38,10.510000000000002,429.2118784469974,
1263.0,0.0,0.0,10.0,428.66,24.31,10.39,429.47447397953704,
1264.0,0.0,0.0,10.0,428.9,24.229999999999997,10.03,429.70094693868197,
1265.0,0.0,0.0,10.0,429.25,24.19,10.03,430.0480432463331,
1266.0,10.0,0.0,-100.0,428.08,23.96,11.26,428.8978381852723,
1267.0,0.0,0.0,10.0,427.96,24.150000000000002,11.219999999999999,428.78767764477556,
1268.0,0.0,0.0,10.0,427.88,24.42,11.180000000000001,428.7220815400112,
1269.0,0.0,0.0,10.0,427.88,24.229999999999997,11.06,428.70818851521835,
